-120.0000E-03,-311.4320E-03,+3.0293466E+00
-119.7500E-03,-175.2513E-03,+3.0552763E+00
-119.5000E-03,-207.7131E-03,+3.0422916E+00
-119.2500E-03,-194.6490E-03,+3.0475173E+00
-119.0000E-03,-175.2513E-03,+3.0033772E+00
-118.7500E-03,-175.2513E-03,+3.0552763E+00
-118.5000E-03,-175.2513E-03,+2.9852859E+00
-118.2500E-03,-175.2513E-03,+3.0449442E+00
-118.0000E-03,-175.2513E-03,+3.0242004E+00
-117.7500E-03,-175.2513E-03,+2.9748743E+00
-117.5000E-03,-376.2564E-03,+3.0474379E+00
-117.2500E-03,-175.2513E-03,+3.0423711E+00
-117.0000E-03,-175.2513E-03,+3.0552763E+00
-116.7500E-03,-175.2513E-03,+3.0292672E+00
-116.5000E-03,-188.4148E-03,+2.9801397E+00
-116.2500E-03,-175.2513E-03,+3.0552763E+00
-116.0000E-03,-265.8068E-03,+3.0552763E+00
-115.7500E-03,-175.2513E-03,+2.9748743E+00
-115.5000E-03,-168.5207E-03,+3.0525841E+00
-115.2500E-03,-175.2513E-03,+3.0552763E+00
-115.0000E-03,-175.2513E-03,+3.0136696E+00
-114.7500E-03,-175.2513E-03,+3.0344134E+00
-114.5000E-03,-175.2513E-03,+2.9748743E+00
-114.2500E-03,-324.6948E-03,+3.0552763E+00
-114.0000E-03,-278.6724E-03,+3.0139079E+00
-113.7500E-03,-175.2513E-03,+3.0552763E+00
-113.5000E-03,-370.1214E-03,+3.0528224E+00
-113.2500E-03,-376.2564E-03,+3.0552763E+00
-113.0000E-03,-175.2513E-03,+2.9748743E+00
-112.7500E-03,-175.2513E-03,+3.0552763E+00
-112.5000E-03,-175.2513E-03,+2.9748743E+00
-112.2500E-03,-239.6785E-03,+3.0552763E+00
-112.0000E-03,-175.2513E-03,+3.0552763E+00
-111.7500E-03,-175.2513E-03,+3.0552763E+00
-111.5000E-03,-175.2513E-03,+3.0476761E+00
-111.2500E-03,-175.2513E-03,+3.0552763E+00
-111.0000E-03,-175.2513E-03,+3.0552763E+00
-110.7500E-03,-175.2513E-03,+3.0552763E+00
