x-axis,1
second,Volt
-248.704000E-06,+1.731469862177E+00
-248.696000E-06,+1.771670866765E+00
-248.688000E-06,+1.791771369055E+00
-248.680000E-06,+1.791771369055E+00
-248.672000E-06,+1.791771369048E+00
-248.664000E-06,+1.771670866765E+00
-248.656000E-06,+1.791771369055E+00
-248.648000E-06,+1.791771369040E+00
-248.640000E-06,+1.751570364460E+00
-248.632000E-06,+1.751570364468E+00
-248.624000E-06,+1.771670866758E+00
-248.616000E-06,+1.771670866750E+00
-248.608000E-06,+1.751570364460E+00
-248.600000E-06,+1.751570364460E+00
-248.592000E-06,+1.751570364460E+00
-248.584000E-06,+1.751570364468E+00
-248.576000E-06,+1.771670866758E+00
-248.568000E-06,+1.771670866758E+00
-248.560000E-06,+1.771670866750E+00
-248.552000E-06,+1.751570364460E+00
-248.544000E-06,+1.751570364460E+00
-248.536000E-06,+1.751570364460E+00
-248.528000E-06,+1.751570364452E+00
-248.520000E-06,+1.731469862163E+00
-248.512000E-06,+1.731469862163E+00
-248.504000E-06,+1.731469862163E+00
-248.496000E-06,+1.731469862171E+00
-248.488000E-06,+1.751570364460E+00
-248.480000E-06,+1.751570364460E+00
-248.472000E-06,+1.751570364460E+00
-248.464000E-06,+1.751570364452E+00
-248.456000E-06,+1.731469862171E+00
-248.448000E-06,+1.751570364460E+00
-248.440000E-06,+1.751570364460E+00
-248.432000E-06,+1.751570364469E+00
-248.424000E-06,+1.771670866749E+00
-248.416000E-06,+1.751570364460E+00
-248.408000E-06,+1.751570364452E+00
-248.400000E-06,+1.731469862172E+00
-248.392000E-06,+1.751570364460E+00
-248.384000E-06,+1.751570364452E+00
-248.376000E-06,+1.731469862163E+00
-248.368000E-06,+1.731469862172E+00
-248.360000E-06,+1.751570364460E+00
-248.352000E-06,+1.751570364460E+00
-248.344000E-06,+1.751570364460E+00
-248.336000E-06,+1.751570364460E+00
-248.328000E-06,+1.751570364451E+00
-248.320000E-06,+1.731469862172E+00
-248.312000E-06,+1.751570364451E+00
-248.304000E-06,+1.731469862163E+00
-248.296000E-06,+1.731469862163E+00
-248.288000E-06,+1.731469862154E+00
-248.280000E-06,+1.711369359866E+00
-248.272000E-06,+1.711369359875E+00
-248.264000E-06,+1.731469862163E+00
-248.256000E-06,+1.731469862163E+00
-248.248000E-06,+1.731469862173E+00
-248.240000E-06,+1.751570364460E+00
-248.232000E-06,+1.751570364460E+00
-248.224000E-06,+1.751570364460E+00
-248.216000E-06,+1.751570364460E+00
-248.208000E-06,+1.751570364470E+00
-248.200000E-06,+1.771670866758E+00
-248.192000E-06,+1.771670866768E+00
-248.184000E-06,+1.791771369055E+00
-248.176000E-06,+1.791771369045E+00
-248.168000E-06,+1.771670866758E+00
-248.160000E-06,+1.771670866748E+00
-248.152000E-06,+1.751570364460E+00
-248.144000E-06,+1.751570364450E+00
-248.136000E-06,+1.731469862163E+00
-248.128000E-06,+1.731469862163E+00
-248.120000E-06,+1.731469862163E+00
-248.112000E-06,+1.731469862173E+00
-248.104000E-06,+1.751570364450E+00
-248.096000E-06,+1.731469862163E+00
-248.088000E-06,+1.731469862174E+00
-248.080000E-06,+1.751570364450E+00
-248.072000E-06,+1.731469862163E+00
-248.064000E-06,+1.731469862163E+00
-248.056000E-06,+1.731469862174E+00
-248.048000E-06,+1.751570364460E+00
-248.040000E-06,+1.751570364460E+00
-248.032000E-06,+1.751570364460E+00
-248.024000E-06,+1.751570364460E+00
-248.016000E-06,+1.751570364450E+00
-248.008000E-06,+1.731469862163E+00
-248.000000E-06,+1.731469862163E+00
-247.992000E-06,+1.731469862163E+00
-247.984000E-06,+1.731469862163E+00
-247.976000E-06,+1.731469862163E+00
-247.968000E-06,+1.731469862152E+00
-247.960000E-06,+1.711369359877E+00
-247.952000E-06,+1.731469862174E+00
-247.944000E-06,+1.751570364449E+00
-247.936000E-06,+1.731469862174E+00
-247.928000E-06,+1.751570364449E+00
-247.920000E-06,+1.731469862163E+00
-247.912000E-06,+1.731469862163E+00
-247.904000E-06,+1.731469862186E+00
-247.896000E-06,+1.771670866735E+00
-247.888000E-06,+1.731469862163E+00
-247.880000E-06,+1.731469862175E+00
-247.872000E-06,+1.751570364460E+00
-247.864000E-06,+1.751570364472E+00
-247.856000E-06,+1.771670866746E+00
-247.848000E-06,+1.751570364460E+00
-247.840000E-06,+1.751570364460E+00
-247.832000E-06,+1.751570364472E+00
-247.824000E-06,+1.771670866758E+00
-247.816000E-06,+1.771670866746E+00
-247.808000E-06,+1.751570364460E+00
-247.800000E-06,+1.751570364460E+00
-247.792000E-06,+1.751570364460E+00
-247.784000E-06,+1.751570364448E+00
-247.776000E-06,+1.731469862163E+00
-247.768000E-06,+1.731469862163E+00
-247.760000E-06,+1.731469862163E+00
-247.752000E-06,+1.731469862163E+00
-247.744000E-06,+1.731469862163E+00
-247.736000E-06,+1.731469862163E+00
-247.728000E-06,+1.731469862163E+00
-247.720000E-06,+1.731469862151E+00
-247.712000E-06,+1.711369359891E+00
-247.704000E-06,+1.751570364448E+00
-247.696000E-06,+1.731469862163E+00
-247.688000E-06,+1.731469862176E+00
-247.680000E-06,+1.751570364448E+00
-247.672000E-06,+1.731469862176E+00
-247.664000E-06,+1.751570364460E+00
-247.656000E-06,+1.751570364448E+00
-247.648000E-06,+1.731469862176E+00
-247.640000E-06,+1.751570364447E+00
-247.632000E-06,+1.731469862176E+00
-247.624000E-06,+1.751570364460E+00
-247.616000E-06,+1.751570364460E+00
-247.608000E-06,+1.751570364460E+00
-247.600000E-06,+1.751570364473E+00
-247.592000E-06,+1.771670866744E+00
-247.584000E-06,+1.751570364474E+00
-247.576000E-06,+1.771670866771E+00
-247.568000E-06,+1.791771369055E+00
-247.560000E-06,+1.791771369028E+00
-247.552000E-06,+1.751570364460E+00
-247.544000E-06,+1.751570364460E+00
-247.536000E-06,+1.751570364460E+00
-247.528000E-06,+1.751570364460E+00
-247.520000E-06,+1.751570364460E+00
-247.512000E-06,+1.751570364447E+00
-247.504000E-06,+1.731469862163E+00
-247.496000E-06,+1.731469862163E+00
-247.488000E-06,+1.731469862177E+00
-247.480000E-06,+1.751570364447E+00
-247.472000E-06,+1.731469862191E+00
-247.464000E-06,+1.771670866730E+00
-247.456000E-06,+1.731469862177E+00
-247.448000E-06,+1.751570364460E+00
-247.440000E-06,+1.751570364446E+00
-247.432000E-06,+1.731469862177E+00
-247.424000E-06,+1.751570364460E+00
-247.416000E-06,+1.751570364460E+00
-247.408000E-06,+1.751570364446E+00
-247.400000E-06,+1.731469862177E+00
-247.392000E-06,+1.751570364446E+00
-247.384000E-06,+1.731469862163E+00
-247.376000E-06,+1.731469862177E+00
-247.368000E-06,+1.751570364446E+00
-247.360000E-06,+1.731469862163E+00
-247.352000E-06,+1.731469862178E+00
-247.344000E-06,+1.751570364460E+00
-247.336000E-06,+1.751570364446E+00
-247.328000E-06,+1.731469862178E+00
-247.320000E-06,+1.751570364460E+00
-247.312000E-06,+1.751570364460E+00
-247.304000E-06,+1.751570364460E+00
-247.296000E-06,+1.751570364446E+00
-247.288000E-06,+1.731469862178E+00
-247.280000E-06,+1.751570364460E+00
-247.272000E-06,+1.751570364445E+00
-247.264000E-06,+1.731469862178E+00
-247.256000E-06,+1.751570364445E+00
-247.248000E-06,+1.731469862163E+00
-247.240000E-06,+1.731469862148E+00
-247.232000E-06,+1.711369359881E+00
-247.224000E-06,+1.731469862148E+00
-247.216000E-06,+1.711369359851E+00
-247.208000E-06,+1.691268857599E+00
-247.200000E-06,+1.731469862148E+00
-247.192000E-06,+1.711369359866E+00
-247.184000E-06,+1.711369359866E+00
-247.176000E-06,+1.711369359866E+00
-247.168000E-06,+1.711369359866E+00
-247.160000E-06,+1.711369359881E+00
-247.152000E-06,+1.731469862163E+00
-247.144000E-06,+1.731469862147E+00
-247.136000E-06,+1.711369359866E+00
-247.128000E-06,+1.711369359866E+00
-247.120000E-06,+1.711369359866E+00
-247.112000E-06,+1.711369359882E+00
-247.104000E-06,+1.731469862147E+00
-247.096000E-06,+1.711369359882E+00
-247.088000E-06,+1.731469862163E+00
-247.080000E-06,+1.731469862163E+00
-247.072000E-06,+1.731469862147E+00
-247.064000E-06,+1.711369359882E+00
-247.056000E-06,+1.731469862147E+00
-247.048000E-06,+1.711369359866E+00
-247.040000E-06,+1.711369359866E+00
-247.032000E-06,+1.711369359866E+00
-247.024000E-06,+1.711369359849E+00
-247.016000E-06,+1.691268857569E+00
-247.008000E-06,+1.691268857569E+00
-247.000000E-06,+1.691268857585E+00
-246.992000E-06,+1.711369359866E+00
-246.984000E-06,+1.711369359866E+00
-246.976000E-06,+1.711369359882E+00
-246.968000E-06,+1.731469862163E+00
-246.960000E-06,+1.731469862163E+00
-246.952000E-06,+1.731469862180E+00
-246.944000E-06,+1.751570364460E+00
-246.936000E-06,+1.751570364460E+00
-246.928000E-06,+1.751570364460E+00
-246.920000E-06,+1.751570364477E+00
-246.912000E-06,+1.771670866758E+00
-246.904000E-06,+1.771670866758E+00
-246.896000E-06,+1.771670866741E+00
-246.888000E-06,+1.751570364477E+00
-246.880000E-06,+1.771670866758E+00
-246.872000E-06,+1.771670866758E+00
-246.864000E-06,+1.771670866758E+00
-246.856000E-06,+1.771670866775E+00
-246.848000E-06,+1.791771369020E+00
-246.840000E-06,+1.751570364495E+00
-246.832000E-06,+1.791771369055E+00
-246.824000E-06,+1.791771369055E+00
-246.816000E-06,+1.791771369055E+00
-246.808000E-06,+1.791771369055E+00
-246.800000E-06,+1.791771369037E+00
-246.792000E-06,+1.771670866758E+00
-246.784000E-06,+1.771670866758E+00
-246.776000E-06,+1.771670866758E+00
-246.768000E-06,+1.771670866758E+00
-246.760000E-06,+1.771670866758E+00
-246.752000E-06,+1.771670866758E+00
-246.744000E-06,+1.771670866758E+00
-246.736000E-06,+1.771670866758E+00
-246.728000E-06,+1.771670866776E+00
-246.720000E-06,+1.791771369037E+00
-246.712000E-06,+1.771670866776E+00
-246.704000E-06,+1.791771369055E+00
-246.696000E-06,+1.791771369055E+00
-246.688000E-06,+1.791771369055E+00
-246.680000E-06,+1.791771369055E+00
-246.672000E-06,+1.791771369055E+00
-246.664000E-06,+1.791771369073E+00
-246.656000E-06,+1.811871871334E+00
-246.648000E-06,+1.791771369055E+00
-246.640000E-06,+1.791771369055E+00
-246.632000E-06,+1.791771369055E+00
-246.624000E-06,+1.791771369036E+00
-246.616000E-06,+1.771670866776E+00
-246.608000E-06,+1.791771369055E+00
-246.600000E-06,+1.791771369055E+00
-246.592000E-06,+1.791771369055E+00
-246.584000E-06,+1.791771369055E+00
-246.576000E-06,+1.791771369074E+00
-246.568000E-06,+1.811871871352E+00
-246.560000E-06,+1.811871871352E+00
-246.552000E-06,+1.811871871371E+00
-246.544000E-06,+1.831972373612E+00
-246.536000E-06,+1.791771369074E+00
-246.528000E-06,+1.811871871333E+00
-246.520000E-06,+1.791771369055E+00
-246.512000E-06,+1.791771369055E+00
-246.504000E-06,+1.791771369055E+00
-246.496000E-06,+1.791771369055E+00
-246.488000E-06,+1.791771369036E+00
-246.480000E-06,+1.771670866777E+00
-246.472000E-06,+1.791771369036E+00
-246.464000E-06,+1.771670866777E+00
-246.456000E-06,+1.791771369074E+00
-246.448000E-06,+1.811871871333E+00
-246.440000E-06,+1.791771369055E+00
-246.432000E-06,+1.791771369035E+00
-246.424000E-06,+1.771670866777E+00
-246.416000E-06,+1.791771369035E+00
-246.408000E-06,+1.771670866758E+00
-246.400000E-06,+1.771670866758E+00
-246.392000E-06,+1.771670866738E+00
-246.384000E-06,+1.751570364460E+00
-246.376000E-06,+1.751570364460E+00
-246.368000E-06,+1.751570364480E+00
-246.360000E-06,+1.771670866738E+00
-246.352000E-06,+1.751570364460E+00
-246.344000E-06,+1.751570364480E+00
-246.336000E-06,+1.771670866758E+00
-246.328000E-06,+1.771670866758E+00
-246.320000E-06,+1.771670866758E+00
-246.312000E-06,+1.771670866758E+00
-246.304000E-06,+1.771670866737E+00
-246.296000E-06,+1.751570364460E+00
-246.288000E-06,+1.751570364460E+00
-246.280000E-06,+1.751570364460E+00
-246.272000E-06,+1.751570364440E+00
-246.264000E-06,+1.731469862163E+00
-246.256000E-06,+1.731469862184E+00
-246.248000E-06,+1.751570364440E+00
-246.240000E-06,+1.731469862163E+00
-246.232000E-06,+1.731469862142E+00
-246.224000E-06,+1.711369359886E+00
-246.216000E-06,+1.731469862163E+00
-246.208000E-06,+1.731469862184E+00
-246.200000E-06,+1.751570364460E+00
-246.192000E-06,+1.751570364440E+00
-246.184000E-06,+1.731469862163E+00
-246.176000E-06,+1.731469862163E+00
-246.168000E-06,+1.731469862163E+00
-246.160000E-06,+1.731469862163E+00
-246.152000E-06,+1.731469862184E+00
-246.144000E-06,+1.751570364418E+00
-246.136000E-06,+1.711369359866E+00
-246.128000E-06,+1.711369359866E+00
-246.120000E-06,+1.711369359887E+00
-246.112000E-06,+1.731469862142E+00
-246.104000E-06,+1.711369359844E+00
-246.096000E-06,+1.691268857569E+00
-246.088000E-06,+1.691268857590E+00
-246.080000E-06,+1.711369359866E+00
-246.072000E-06,+1.711369359866E+00
-246.064000E-06,+1.711369359887E+00
-246.056000E-06,+1.731469862163E+00
-246.048000E-06,+1.731469862163E+00
-246.040000E-06,+1.731469862163E+00
-246.032000E-06,+1.731469862163E+00
-246.024000E-06,+1.731469862141E+00
-246.016000E-06,+1.711369359888E+00
-246.008000E-06,+1.731469862163E+00
-246.000000E-06,+1.731469862163E+00
-245.992000E-06,+1.731469862141E+00
-245.984000E-06,+1.711369359866E+00
-245.976000E-06,+1.711369359866E+00
-245.968000E-06,+1.711369359888E+00
-245.960000E-06,+1.731469862141E+00
-245.952000E-06,+1.711369359888E+00
-245.944000E-06,+1.731469862163E+00
-245.936000E-06,+1.731469862163E+00
-245.928000E-06,+1.731469862163E+00
-245.920000E-06,+1.731469862185E+00
-245.912000E-06,+1.751570364438E+00
-245.904000E-06,+1.731469862186E+00
-245.896000E-06,+1.751570364460E+00
-245.888000E-06,+1.751570364460E+00
-245.880000E-06,+1.751570364438E+00
-245.872000E-06,+1.731469862186E+00
-245.864000E-06,+1.751570364460E+00
-245.856000E-06,+1.751570364460E+00
-245.848000E-06,+1.751570364483E+00
-245.840000E-06,+1.771670866735E+00
-245.832000E-06,+1.751570364483E+00
-245.824000E-06,+1.771670866735E+00
-245.816000E-06,+1.751570364460E+00
-245.808000E-06,+1.751570364460E+00
-245.800000E-06,+1.751570364483E+00
-245.792000E-06,+1.771670866735E+00
-245.784000E-06,+1.751570364460E+00
-245.776000E-06,+1.751570364460E+00
-245.768000E-06,+1.751570364460E+00
-245.760000E-06,+1.751570364484E+00
-245.752000E-06,+1.771670866734E+00
-245.744000E-06,+1.751570364460E+00
-245.736000E-06,+1.751570364484E+00
-245.728000E-06,+1.771670866734E+00
-245.720000E-06,+1.751570364460E+00
-245.712000E-06,+1.751570364484E+00
-245.704000E-06,+1.771670866758E+00
-245.696000E-06,+1.771670866758E+00
-245.688000E-06,+1.771670866758E+00
-245.680000E-06,+1.771670866781E+00
-245.672000E-06,+1.791771369031E+00
-245.664000E-06,+1.771670866758E+00
-245.656000E-06,+1.771670866734E+00
-245.648000E-06,+1.751570364484E+00
-245.640000E-06,+1.771670866734E+00
-245.632000E-06,+1.751570364484E+00
-245.624000E-06,+1.771670866710E+00
-245.616000E-06,+1.731469862163E+00
-245.608000E-06,+1.731469862163E+00
-245.600000E-06,+1.731469862163E+00
-245.592000E-06,+1.731469862187E+00
-245.584000E-06,+1.751570364460E+00
-245.576000E-06,+1.751570364460E+00
-245.568000E-06,+1.751570364485E+00
-245.560000E-06,+1.771670866758E+00
-245.552000E-06,+1.771670866758E+00
-245.544000E-06,+1.771670866758E+00
-245.536000E-06,+1.771670866758E+00
-245.528000E-06,+1.771670866782E+00
-245.520000E-06,+1.791771369030E+00
-245.512000E-06,+1.771670866758E+00
-245.504000E-06,+1.771670866758E+00
-245.496000E-06,+1.771670866758E+00
-245.488000E-06,+1.771670866733E+00
-245.480000E-06,+1.751570364485E+00
-245.472000E-06,+1.771670866758E+00
-245.464000E-06,+1.771670866758E+00
-245.456000E-06,+1.771670866758E+00
-245.448000E-06,+1.771670866758E+00
-245.440000E-06,+1.771670866733E+00
-245.432000E-06,+1.751570364460E+00
-245.424000E-06,+1.751570364460E+00
-245.416000E-06,+1.751570364486E+00
-245.408000E-06,+1.771670866758E+00
-245.400000E-06,+1.771670866758E+00
-245.392000E-06,+1.771670866758E+00
-245.384000E-06,+1.771670866707E+00
-245.376000E-06,+1.731469862188E+00
-245.368000E-06,+1.751570364460E+00
-245.360000E-06,+1.751570364435E+00
-245.352000E-06,+1.731469862189E+00
-245.344000E-06,+1.751570364460E+00
-245.336000E-06,+1.751570364460E+00
-245.328000E-06,+1.751570364460E+00
-245.320000E-06,+1.751570364486E+00
-245.312000E-06,+1.771670866732E+00
-245.304000E-06,+1.751570364486E+00
-245.296000E-06,+1.771670866758E+00
-245.288000E-06,+1.771670866758E+00
-245.280000E-06,+1.771670866758E+00
-245.272000E-06,+1.771670866732E+00
-245.264000E-06,+1.751570364434E+00
-245.256000E-06,+1.731469862189E+00
-245.248000E-06,+1.751570364460E+00
-245.240000E-06,+1.751570364460E+00
-245.232000E-06,+1.751570364434E+00
-245.224000E-06,+1.731469862163E+00
-245.216000E-06,+1.731469862163E+00
-245.208000E-06,+1.731469862137E+00
-245.200000E-06,+1.711369359892E+00
-245.192000E-06,+1.731469862189E+00
-245.184000E-06,+1.751570364434E+00
-245.176000E-06,+1.731469862163E+00
-245.168000E-06,+1.731469862190E+00
-245.160000E-06,+1.751570364434E+00
-245.152000E-06,+1.731469862163E+00
-245.144000E-06,+1.731469862136E+00
-245.136000E-06,+1.711369359892E+00
-245.128000E-06,+1.731469862136E+00
-245.120000E-06,+1.711369359893E+00
-245.112000E-06,+1.731469862163E+00
-245.104000E-06,+1.731469862163E+00
-245.096000E-06,+1.731469862163E+00
-245.088000E-06,+1.731469862163E+00
-245.080000E-06,+1.731469862190E+00
-245.072000E-06,+1.751570364460E+00
-245.064000E-06,+1.751570364433E+00
-245.056000E-06,+1.731469862163E+00
-245.048000E-06,+1.731469862163E+00
-245.040000E-06,+1.731469862163E+00
-245.032000E-06,+1.731469862163E+00
-245.024000E-06,+1.731469862163E+00
-245.016000E-06,+1.731469862136E+00
-245.008000E-06,+1.711369359838E+00
-245.000000E-06,+1.691268857596E+00
-244.992000E-06,+1.711369359893E+00
-244.984000E-06,+1.731469862136E+00
-244.976000E-06,+1.711369359921E+00
-244.968000E-06,+1.751570364433E+00
-244.960000E-06,+1.731469862191E+00
-244.952000E-06,+1.751570364460E+00
-244.944000E-06,+1.751570364460E+00
-244.936000E-06,+1.751570364460E+00
-244.928000E-06,+1.751570364460E+00
-244.920000E-06,+1.751570364460E+00
-244.912000E-06,+1.751570364460E+00
-244.904000E-06,+1.751570364432E+00
-244.896000E-06,+1.731469862191E+00
-244.888000E-06,+1.751570364460E+00
-244.880000E-06,+1.751570364404E+00
-244.872000E-06,+1.711369359894E+00
-244.864000E-06,+1.731469862163E+00
-244.856000E-06,+1.731469862163E+00
-244.848000E-06,+1.731469862163E+00
-244.840000E-06,+1.731469862163E+00
-244.832000E-06,+1.731469862163E+00
-244.824000E-06,+1.731469862163E+00
-244.816000E-06,+1.731469862192E+00
-244.808000E-06,+1.751570364460E+00
-244.800000E-06,+1.751570364460E+00
-244.792000E-06,+1.751570364460E+00
-244.784000E-06,+1.751570364460E+00
-244.776000E-06,+1.751570364489E+00
-244.768000E-06,+1.771670866729E+00
-244.760000E-06,+1.751570364460E+00
-244.752000E-06,+1.751570364460E+00
-244.744000E-06,+1.751570364460E+00
-244.736000E-06,+1.751570364460E+00
-244.728000E-06,+1.751570364460E+00
-244.720000E-06,+1.751570364489E+00
-244.712000E-06,+1.771670866758E+00
-244.704000E-06,+1.771670866758E+00
-244.696000E-06,+1.771670866758E+00
-244.688000E-06,+1.771670866728E+00
-244.680000E-06,+1.751570364460E+00
-244.672000E-06,+1.751570364460E+00
-244.664000E-06,+1.751570364460E+00
-244.656000E-06,+1.751570364460E+00
-244.648000E-06,+1.751570364431E+00
-244.640000E-06,+1.731469862134E+00
-244.632000E-06,+1.711369359895E+00
-244.624000E-06,+1.731469862193E+00
-244.616000E-06,+1.751570364460E+00
-244.608000E-06,+1.751570364431E+00
-244.600000E-06,+1.731469862222E+00
-244.592000E-06,+1.771670866728E+00
-244.584000E-06,+1.751570364490E+00
-244.576000E-06,+1.771670866758E+00
-244.568000E-06,+1.771670866728E+00
-244.560000E-06,+1.751570364490E+00
-244.552000E-06,+1.771670866758E+00
-244.544000E-06,+1.771670866758E+00
-244.536000E-06,+1.771670866758E+00
-244.528000E-06,+1.771670866728E+00
-244.520000E-06,+1.751570364460E+00
-244.512000E-06,+1.751570364430E+00
-244.504000E-06,+1.731469862163E+00
-244.496000E-06,+1.731469862163E+00
-244.488000E-06,+1.731469862193E+00
-244.480000E-06,+1.751570364430E+00
-244.472000E-06,+1.731469862163E+00
-244.464000E-06,+1.731469862133E+00
-244.456000E-06,+1.711369359866E+00
-244.448000E-06,+1.711369359927E+00
-244.440000E-06,+1.751570364460E+00
-244.432000E-06,+1.751570364460E+00
-244.424000E-06,+1.751570364430E+00
