x-axis,1,2
second,Volt,Volt
-250.00000,+1.71136935987,-201.00502670
-249.95000,+1.71136935987,-201.00502670
-249.90000,+1.69126885757,-201.00502670
-249.85000,+1.69126885757,-201.00502670
-249.80000,+1.73146986216,-201.00502669
-249.75000,+1.74654523889,-50.25125667
-249.70000,+1.71136935987,-201.00502670
-249.65000,+1.72644473659,-150.75377002
-249.60000,+1.71136935987,-201.00502670
-249.55000,+1.72644473659,-201.00502670
-249.50000,+1.70131910872,-100.50251336
-249.45000,+1.70634423429,-50.25125668
-249.40000,+1.71136935987,-10
-249.35000,+1.73146986216,-201.00502670
-249.30000,+1.70131910872,-100.50251334
-249.25000,+1.69126885757,-50.25125669
-249.20000,+1.71136935986,-201.00502670
-249.15000,+1.71136935987,-201.00502670
-249.10000,+1.71136935987,-201.00502670
-249.05000,+1.71136935987,-150.75377001
-249.00000,+1.67116835527,-10
-248.95000,+1.68121860642,-150.75377004
-248.90000,+1.68121860642,-100.50251333
-248.85000,+1.71136935987,-150.75377001
-248.80000,+1.71136935987,-201.00502670
-248.75000,+1.69126885757,-201.00502670
-248.70000,+1.72141961101,-201.00502670
-248.65000,+1.72644473659,-201.00502670
-248.60000,+1.71136935987,-20
-248.55000,+1.69629398314,+0.0
-248.50000,+1.70131910872,-100.50251337
-248.45000,+1.71136935987,-50.25125670
-248.40000,+1.71136935987,-201.00502670
-248.35000,+1.70634423429,-201.00502670
-248.30000,+1.70131910871,-100.50251337
-248.25000,+1.71136935987,-201.00502670
-248.20000,+1.71136935986,-201.00502670
-248.15000,+1.69126885757,-201.00502670
-248.10000,+1.68121860642,-201.00502670
-248.05000,+1.69126885757,-201.00502670
-248.00000,+1.67116835527,-201.00502667
-247.95000,+1.68624373200,-201.00502670
-247.90000,+1.67116835527,-201.00502670
-247.85000,+1.68624373199,+0.0
-247.80000,+1.73146986216,-201.00502667
-247.75000,+1.67619348084,-50.25125664
-247.70000,+1.68121860642,+0.0
-247.65000,+1.67619348085,-201.00502670
-247.60000,+1.73146986216,-201.00502670
-247.55000,+1.73146986216,-201.00502670
-247.50000,+1.73146986216,-201.00502670
-247.45000,+1.74152011330,-150.75376999
-247.40000,+1.75157036446,-201.00502666
-247.35000,+1.77167086676,-201.00502670
-247.30000,+1.78172111790,-201.00502670
-247.25000,+1.73146986216,-50.25125671
-247.20000,+1.75157036446,-201.00502670
-247.15000,+1.75157036446,-150.75377006
-247.10000,+1.74152011332,-201.00502670
-247.05000,+1.73649498774,-50.25125671
-247.00000,+1.71136935987,-201.00502666
