111.00,0.00,0.00,2107.00
121.00,0.00,0.00,2095.00
131.00,0.00,0.00,2092.00
141.00,0.00,0.00,2092.00
151.00,0.00,0.00,2099.00
161.00,0.00,0.00,2144.00
171.00,0.00,0.00,2118.00
181.00,0.00,0.00,2109.00
191.00,0.00,0.00,2123.00
201.00,0.00,0.00,2105.00
211.00,0.00,0.00,2114.00
221.00,0.00,0.00,2119.00
231.00,0.00,0.00,2088.00
241.00,0.00,0.00,2109.00
251.00,0.00,0.00,2119.00
261.00,0.00,0.00,2101.00
271.00,0.00,0.00,2113.00
281.00,0.00,0.00,2080.00
291.00,0.00,0.00,2092.00
301.00,0.00,0.00,2129.00
311.00,0.00,0.00,2068.00
321.00,0.00,0.00,2089.00
331.00,0.00,0.00,2104.00
341.00,0.00,0.00,2094.00
351.00,0.00,0.00,2134.00
361.00,0.00,0.00,2086.00
371.00,0.00,0.00,2061.00
381.00,0.00,0.00,2115.00
391.00,0.00,0.00,2123.00
401.00,0.00,0.00,2091.00
411.00,0.00,0.00,2086.00
421.00,0.00,0.00,2109.00
431.00,0.00,0.00,2117.00
441.00,0.00,0.00,2099.00
451.00,0.00,0.00,2130.00
461.00,0.00,0.00,2035.00
471.00,0.00,0.00,2091.00
481.00,0.00,0.00,2101.00
491.00,0.00,0.00,2112.00
501.00,0.00,0.00,2109.00
511.00,0.00,0.00,2055.00
521.00,0.00,0.00,2091.00
531.00,0.00,0.00,2098.00
541.00,0.00,0.00,2099.00
551.00,0.00,0.00,2155.00
561.00,0.00,0.00,2113.00
571.00,0.00,0.00,2119.00
581.00,0.00,0.00,2158.00
591.00,0.00,0.00,2122.00
601.00,0.00,0.00,2114.00
611.00,0.00,0.00,2131.00
621.00,0.00,0.00,2095.00
631.00,0.00,0.00,2109.00
641.00,0.00,0.00,2107.00
651.00,0.00,0.00,2121.00
661.00,0.00,0.00,2125.00
671.00,0.00,0.00,2125.00
681.00,0.00,0.00,2110.00
691.00,0.00,0.00,2074.00
701.00,0.00,0.00,2103.00
711.00,0.00,0.00,2144.00
721.00,0.00,0.00,2087.00
731.00,0.00,0.00,2148.00
741.00,0.00,0.00,2100.00
751.00,0.00,0.00,2124.00
761.00,0.00,0.00,2127.00
771.00,0.00,0.00,2105.00
781.00,0.00,0.00,2103.00
791.00,0.00,0.00,2116.00
801.00,0.00,0.00,2068.00
811.00,0.00,0.00,2122.00
821.00,0.00,0.00,2119.00
831.00,0.00,0.00,2122.00
841.00,0.00,0.00,2155.00
851.00,0.00,0.00,2135.00
861.00,0.00,0.00,2112.00
871.00,0.00,0.00,2148.00
881.00,0.00,0.00,2118.00
891.00,0.00,0.00,2109.00
901.00,0.00,0.00,2115.00
911.00,0.00,0.00,2089.00
921.00,0.00,0.00,2176.00
931.00,0.00,0.00,2092.00
941.00,0.00,0.00,2119.00
951.00,0.00,0.00,2069.00
961.00,0.00,0.00,2092.00
971.00,0.00,0.00,2115.00
981.00,0.00,0.00,2132.00
991.00,0.00,0.00,2107.00
1001.00,0.00,0.00,2103.00
1011.00,0.00,0.00,2115.00
1021.00,0.00,0.00,2157.00
1031.00,0.00,0.00,2106.00
1041.00,0.00,0.00,2142.00
1051.00,0.00,0.00,2095.00
1061.00,0.00,0.00,2097.00
1071.00,0.00,0.00,2129.00
1081.00,0.00,0.00,2101.00
1091.00,0.00,0.00,2093.00
1101.00,0.00,0.00,2092.00
1111.00,0.00,0.00,2086.00
1121.00,0.00,0.00,2188.00
1131.00,0.00,0.00,2110.00
1141.00,0.00,0.00,2087.00
1151.00,0.00,0.00,2139.00
1161.00,0.00,0.00,2095.00
1171.00,0.00,0.00,2155.00
1181.00,0.00,0.00,2105.00
1191.00,0.00,0.00,2114.00
1201.00,0.00,0.00,2091.00
1211.00,0.00,0.00,2066.00
1221.00,0.00,0.00,2128.00
1231.00,0.00,0.00,2144.00
1241.00,0.00,0.00,2101.00
1251.00,0.00,0.00,2151.00
1261.00,0.00,0.00,2120.00
1271.00,0.00,0.00,2119.00
1281.00,0.00,0.00,2093.00
1291.00,0.00,0.00,2099.00
1301.00,0.00,0.00,2093.00
1311.00,0.00,0.00,2090.00
1321.00,0.00,0.00,2081.00
1331.00,0.00,0.00,2123.00
1341.00,0.00,0.00,2100.00
1351.00,0.00,0.00,2109.00
1361.00,0.00,0.00,2138.00
1371.00,0.00,0.00,2079.00
1381.00,0.00,0.00,2097.00
1391.00,0.00,0.00,2064.00
1401.00,0.00,0.00,2089.00
1411.00,0.00,0.00,2159.00
1421.00,0.00,0.00,2166.00
1431.00,0.00,0.00,2123.00
1441.00,0.00,0.00,2110.00
1451.00,0.00,0.00,2108.00
1461.00,0.00,0.00,2067.00
1471.00,0.00,0.00,2105.00
1481.00,0.00,0.00,2104.00
1491.00,0.00,0.00,2113.00
1501.00,0.00,0.00,2119.00
1511.00,0.00,0.00,2099.00
1521.00,0.00,0.00,2099.00
1531.00,0.00,0.00,2103.00
1541.00,0.00,0.00,2154.00
1551.00,0.00,0.00,2135.00
1561.00,0.00,0.00,2115.00
1571.00,0.00,0.00,2084.00
1581.00,0.00,0.00,2112.00
1591.00,0.00,0.00,2123.00
1601.00,0.00,0.00,2115.00
1611.00,0.00,0.00,2112.00
1621.00,0.00,0.00,2070.00
1631.00,0.00,0.00,2098.00
1641.00,0.00,0.00,2117.00
1651.00,0.00,0.00,2131.00
1661.00,0.00,0.00,2145.00
1671.00,0.00,0.00,2137.00
1681.00,0.00,0.00,2106.00
1691.00,0.00,0.00,2103.00
1701.00,0.00,0.00,2149.00
1711.00,0.00,0.00,2143.00
1721.00,0.00,0.00,2120.00
1731.00,0.00,0.00,2120.00
1741.00,0.00,0.00,2135.00
1751.00,0.00,0.00,2116.00
1761.00,0.00,0.00,2095.00
1771.00,0.00,0.00,2100.00
1781.00,0.00,0.00,2123.00
1791.00,0.00,0.00,2109.00
1801.00,0.00,0.00,2114.00
1811.00,0.00,0.00,2134.00
1821.00,0.00,0.00,2076.00
1831.00,0.00,0.00,2095.00
1841.00,0.00,0.00,2100.00
1851.00,0.00,0.00,2101.00
1861.00,0.00,0.00,2087.00
1871.00,0.00,0.00,2135.00
1881.00,0.00,0.00,2127.00
1891.00,0.00,0.00,2093.00
1901.00,0.00,0.00,2131.00
1911.00,0.00,0.00,2109.00
1921.00,0.00,0.00,2081.00
1931.00,0.00,0.00,2126.00
1941.00,0.00,0.00,2120.00
1951.00,0.00,0.00,2130.00
1961.00,0.00,0.00,2123.00
1971.00,0.00,0.00,2090.00
1981.00,0.00,0.00,2095.00
1991.00,0.00,0.00,2163.00
2001.00,0.00,0.00,2105.00
2011.00,0.00,0.00,2090.00
2021.00,0.00,0.00,2100.00
2031.00,0.00,0.00,2109.00
2041.00,0.00,0.00,2102.00
2051.00,0.00,0.00,2123.00
2061.00,0.00,0.00,2131.00
2071.00,0.00,0.00,2103.00
2081.00,0.00,0.00,2094.00
2091.00,0.00,0.00,2122.00
2101.00,0.00,0.00,2123.00
2111.00,0.00,0.00,2115.00
2121.00,0.00,0.00,2073.00
2131.00,0.00,0.00,2107.00
2141.00,0.00,0.00,2099.00
2151.00,0.00,0.00,2181.00
2161.00,0.00,0.00,2075.00
2171.00,0.00,0.00,2128.00
2181.00,0.00,0.00,2115.00
2191.00,0.00,0.00,2139.00
2201.00,0.00,0.00,2168.00
2211.00,0.00,0.00,2162.00
2221.00,0.00,0.00,2109.00
2231.00,0.00,0.00,2125.00
2241.00,0.00,0.00,2087.00
2251.00,0.00,0.00,2203.00
2261.00,0.00,0.00,2065.00
2271.00,0.00,0.00,2098.00
2281.00,0.00,0.00,2087.00
2291.00,0.00,0.00,2094.00
2301.00,0.00,0.00,2131.00
2311.00,0.00,0.00,2049.00
2321.00,0.00,0.00,2108.00
2331.00,0.00,0.00,2068.00
2341.00,0.00,0.00,2104.00
2351.00,0.00,0.00,2095.00
2361.00,0.00,0.00,2116.00
2371.00,0.00,0.00,2118.00
2381.00,0.00,0.00,2146.00
2391.00,0.00,0.00,2100.00
2401.00,0.00,0.00,2096.00
2411.00,0.00,0.00,2119.00
2421.00,0.00,0.00,2100.00
2431.00,0.00,0.00,2141.00
2441.00,0.00,0.00,2085.00
2451.00,0.00,0.00,2099.00
2461.00,0.00,0.00,2095.00
